route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"12",11399_13,11399_11640,"12 DO ZAJEZDNI TELEFONICZNA",,1,12   /04,2445584,0,0
"12",11399_13,11399_11641,"RETKINIA",,0,12   /05,2445589,0,0
"12",11399_13,11399_11643,"STOKI",,0,12   /05,2445587,0,0
"12",11399_13,11399_11644,"RETKINIA",,1,12   /05,2445586,0,0
"12",11399_13,11399_11645,"STOKI",,0,12   /05,2445587,0,0
"12",11399_13,11399_11646,"RETKINIA",,1,12   /05,2445586,0,0
"12",11399_13,11399_11647,"STOKI",,0,12   /05,2445587,0,0
"12",11399_13,11399_11648,"RETKINIA",,1,12   /05,2445586,0,0
"12",11399_13,11399_11649,"STOKI",,0,12   /05,2445587,0,0
"16",11399_11,11399_1165,"PL. NIEPODLEGŁOŚCI",,0,16   /01,2445722,0,0
"12",11399_13,11399_11650,"RETKINIA",,1,12   /05,2445586,0,0
"12",11399_13,11399_11651,"STOKI",,0,12   /05,2445587,0,0
"12",11399_13,11399_11652,"RETKINIA",,1,12   /05,2445586,0,0
"12",11399_13,11399_11653,"STOKI",,0,12   /05,2445587,0,0
"12",11399_13,11399_11654,"RETKINIA",,1,12   /05,2445586,0,0
"12",11399_13,11399_11655,"STOKI",,0,12   /05,2445587,0,0
"12",11399_13,11399_11656,"RETKINIA",,1,12   /05,2445586,0,0
"12",11399_13,11399_11657,"STOKI",,0,12   /05,2445587,0,0
"12",11399_13,11399_11658,"RETKINIA",,1,12   /05,2445586,0,0
"16",11399_11,11399_1166,"KOCHANÓWKA",,0,16   /01,2445718,0,0
"12",11399_13,11399_11660,"12 DO ZAJEZDNI TELEFONICZNA",,1,12   /05,2445585,0,0
"12",11399_13,11399_11661,"RETKINIA",,0,12   /06,2445589,0,0
"12",11399_13,11399_11663,"STOKI",,0,12   /06,2445587,0,0
"12",11399_13,11399_11664,"RETKINIA",,1,12   /06,2445586,0,0
"12",11399_13,11399_11665,"STOKI",,0,12   /06,2445587,0,0
"12",11399_13,11399_11666,"RETKINIA",,1,12   /06,2445586,0,0
"12",11399_13,11399_11667,"STOKI",,0,12   /06,2445587,0,0
"12",11399_13,11399_11668,"RETKINIA",,1,12   /06,2445586,0,0
"12",11399_13,11399_11669,"STOKI",,0,12   /06,2445587,0,0
"16",11399_11,11399_1167,"PL. NIEPODLEGŁOŚCI",,1,16   /01,2445715,0,0
"12",11399_13,11399_11670,"RETKINIA",,1,12   /06,2445586,0,0
"12",11399_13,11399_11671,"STOKI",,0,12   /06,2445587,0,0
"12",11399_13,11399_11672,"RETKINIA",,1,12   /06,2445586,0,0
"12",11399_13,11399_11673,"STOKI",,0,12   /06,2445587,0,0
"12",11399_13,11399_11674,"RETKINIA",,1,12   /06,2445586,0,0
"12",11399_13,11399_11675,"STOKI",,0,12   /06,2445587,0,0
"12",11399_13,11399_11676,"RETKINIA",,1,12   /06,2445586,0,0
"12",11399_13,11399_11677,"STOKI",,0,12   /06,2445587,0,0
"12",11399_13,11399_11678,"RETKINIA",,1,12   /06,2445586,0,0
"16",11399_11,11399_1168,"KOCHANÓWKA",,0,16   /01,2445719,0,0
"12",11399_13,11399_11680,"12 DO ZAJEZDNI TELEFONICZNA",,1,12   /06,2445585,0,0
"12",11399_13,11399_11681,"STOKI",,0,12   /07,2445582,0,0
"12",11399_13,11399_11683,"RETKINIA",,1,12   /07,2445586,0,0
"12",11399_13,11399_11684,"STOKI",,0,12   /07,2445587,0,0
"12",11399_13,11399_11685,"RETKINIA",,1,12   /07,2445586,0,0
"12",11399_13,11399_11686,"STOKI",,0,12   /07,2445587,0,0
"12",11399_13,11399_11687,"RETKINIA",,1,12   /07,2445586,0,0
"12",11399_13,11399_11688,"STOKI",,0,12   /07,2445587,0,0
"12",11399_13,11399_11689,"RETKINIA",,1,12   /07,2445586,0,0
"16",11399_11,11399_1169,"PL. NIEPODLEGŁOŚCI",,1,16   /01,2445715,0,0
"12",11399_13,11399_11690,"STOKI",,0,12   /07,2445587,0,0
"12",11399_13,11399_11691,"RETKINIA",,1,12   /07,2445586,0,0
"12",11399_13,11399_11692,"STOKI",,0,12   /07,2445587,0,0
"12",11399_13,11399_11693,"RETKINIA",,1,12   /07,2445586,0,0
"12",11399_13,11399_11694,"STOKI",,0,12   /07,2445587,0,0
"12",11399_13,11399_11695,"RETKINIA",,1,12   /07,2445586,0,0
"12",11399_13,11399_11697,"12 DO ZAJEZDNI TELEFONICZNA",,1,12   /07,2445585,0,0
"14",11399_13,11399_11698,"DW. ŁÓDŹ DĄBROWA",,0,14   /01,2446077,0,0
"1",11399_11,11399_117,"OGRODOWA NOWOMIEJSKA",,0,1    /09,2445809,0,0
"16",11399_11,11399_1170,"KOCHANÓWKA",,0,16   /01,2445719,0,0
"14",11399_13,11399_11700,"RETKINIA",,0,14   /01,2446075,0,0
"14",11399_13,11399_11701,"DW. ŁÓDŹ DĄBROWA",,1,14   /01,2446073,0,0
"14",11399_13,11399_11702,"RETKINIA",,0,14   /01,2446075,0,0
"14",11399_13,11399_11703,"DW. ŁÓDŹ DĄBROWA",,1,14   /01,2446073,0,0
"14",11399_13,11399_11704,"RETKINIA",,0,14   /01,2446075,0,0
"14",11399_13,11399_11705,"DW. ŁÓDŹ DĄBROWA",,1,14   /01,2446073,0,0
"14",11399_13,11399_11706,"RETKINIA",,0,14   /01,2446075,0,0
"14",11399_13,11399_11707,"DW. ŁÓDŹ DĄBROWA",,1,14   /01,2446073,0,0
"14",11399_13,11399_11708,"RETKINIA",,0,14   /01,2446075,0,0
"14",11399_13,11399_11709,"DW. ŁÓDŹ DĄBROWA",,1,14   /01,2446073,0,0
"16",11399_11,11399_1171,"PL. NIEPODLEGŁOŚCI",,1,16   /01,2445715,0,0
"14",11399_13,11399_11710,"RETKINIA",,0,14   /01,2446075,0,0
"14",11399_13,11399_11711,"DW. ŁÓDŹ DĄBROWA",,1,14   /01,2446073,0,0
"14",11399_13,11399_11712,"RETKINIA",,0,14   /01,2446075,0,0
"14",11399_13,11399_11713,"DW. ŁÓDŹ DĄBROWA",,1,14   /01,2446073,0,0
"14",11399_13,11399_11714,"RETKINIA",,0,14   /01,2446075,0,0
"14",11399_13,11399_11715,"DW. ŁÓDŹ DĄBROWA",,1,14   /01,2446073,0,0
"14",11399_13,11399_11716,"RETKINIA",,0,14   /01,2446075,0,0
"14",11399_13,11399_11717,"DW. ŁÓDŹ DĄBROWA",,1,14   /01,2446073,0,0
"14",11399_13,11399_11718,"RETKINIA",,0,14   /01,2446075,0,0
"16",11399_11,11399_1172,"KOCHANÓWKA",,0,16   /01,2445719,0,0
"14",11399_13,11399_11720,"14 DO ZAJEZDNI TELEFONICZNA",,1,14   /01,2446071,0,0
"14",11399_13,11399_11721,"DW. ŁÓDŹ DĄBROWA",,0,14   /02,2446077,0,0
"14",11399_13,11399_11723,"RETKINIA",,0,14   /02,2446075,0,0
"14",11399_13,11399_11724,"DW. ŁÓDŹ DĄBROWA",,1,14   /02,2446073,0,0
"14",11399_13,11399_11725,"RETKINIA",,0,14   /02,2446075,0,0
"14",11399_13,11399_11726,"DW. ŁÓDŹ DĄBROWA",,1,14   /02,2446073,0,0
"14",11399_13,11399_11727,"RETKINIA",,0,14   /02,2446075,0,0
"14",11399_13,11399_11728,"DW. ŁÓDŹ DĄBROWA",,1,14   /02,2446073,0,0
"14",11399_13,11399_11729,"RETKINIA",,0,14   /02,2446075,0,0
"16",11399_11,11399_1173,"PL. NIEPODLEGŁOŚCI",,1,16   /01,2445715,0,0
"14",11399_13,11399_11730,"DW. ŁÓDŹ DĄBROWA",,1,14   /02,2446073,0,0
"14",11399_13,11399_11731,"RETKINIA",,0,14   /02,2446075,0,0
"14",11399_13,11399_11732,"DW. ŁÓDŹ DĄBROWA",,1,14   /02,2446073,0,0
"14",11399_13,11399_11733,"RETKINIA",,0,14   /02,2446075,0,0
"14",11399_13,11399_11734,"DW. ŁÓDŹ DĄBROWA",,1,14   /02,2446073,0,0
"14",11399_13,11399_11735,"RETKINIA",,0,14   /02,2446075,0,0
"14",11399_13,11399_11736,"DW. ŁÓDŹ DĄBROWA",,1,14   /02,2446073,0,0
"14",11399_13,11399_11737,"RETKINIA",,0,14   /02,2446075,0,0
"14",11399_13,11399_11738,"DW. ŁÓDŹ DĄBROWA",,1,14   /02,2446073,0,0
"14",11399_13,11399_11739,"RETKINIA",,0,14   /02,2446075,0,0
"16",11399_11,11399_1174,"KOCHANÓWKA",,0,16   /01,2445719,0,0
"14",11399_13,11399_11740,"DW. ŁÓDŹ DĄBROWA",,1,14   /02,2446073,0,0
"14",11399_13,11399_11742,"14 DO ZAJEZDNI TELEFONICZNA",,1,14   /02,2446070,0,0
"14",11399_13,11399_11743,"DW. ŁÓDŹ DĄBROWA",,0,14   /03,2446077,0,0
"14",11399_13,11399_11745,"RETKINIA",,0,14   /03,2446075,0,0
"14",11399_13,11399_11746,"DW. ŁÓDŹ DĄBROWA",,1,14   /03,2446073,0,0
"14",11399_13,11399_11747,"RETKINIA",,0,14   /03,2446075,0,0
"14",11399_13,11399_11748,"DW. ŁÓDŹ DĄBROWA",,1,14   /03,2446073,0,0
"14",11399_13,11399_11749,"RETKINIA",,0,14   /03,2446075,0,0
"16",11399_11,11399_1175,"PL. NIEPODLEGŁOŚCI",,1,16   /01,2445715,0,0
"14",11399_13,11399_11750,"DW. ŁÓDŹ DĄBROWA",,1,14   /03,2446073,0,0
"14",11399_13,11399_11751,"RETKINIA",,0,14   /03,2446075,0,0
"14",11399_13,11399_11752,"DW. ŁÓDŹ DĄBROWA",,1,14   /03,2446073,0,0
"14",11399_13,11399_11753,"RETKINIA",,0,14   /03,2446075,0,0
"14",11399_13,11399_11754,"DW. ŁÓDŹ DĄBROWA",,1,14   /03,2446073,0,0
"14",11399_13,11399_11755,"RETKINIA",,0,14   /03,2446075,0,0
"14",11399_13,11399_11756,"DW. ŁÓDŹ DĄBROWA",,1,14   /03,2446073,0,0
"14",11399_13,11399_11757,"RETKINIA",,0,14   /03,2446075,0,0
"14",11399_13,11399_11758,"DW. ŁÓDŹ DĄBROWA",,1,14   /03,2446073,0,0
"14",11399_13,11399_11759,"RETKINIA",,0,14   /03,2446075,0,0
"16",11399_11,11399_1176,"KOCHANÓWKA",,0,16   /01,2445719,0,0
"14",11399_13,11399_11760,"DW. ŁÓDŹ DĄBROWA",,1,14   /03,2446073,0,0
"14",11399_13,11399_11761,"RETKINIA",,0,14   /03,2446075,0,0
"14",11399_13,11399_11762,"DW. ŁÓDŹ DĄBROWA",,1,14   /03,2446073,0,0
"14",11399_13,11399_11764,"14 DO ZAJEZDNI TELEFONICZNA",,1,14   /03,2446070,0,0
"14",11399_13,11399_11765,"RETKINIA",,0,14   /04,2446078,0,0
"14",11399_13,11399_11767,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2446073,0,0
"14",11399_13,11399_11768,"RETKINIA",,0,14   /04,2446075,0,0
"14",11399_13,11399_11769,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2446073,0,0
"16",11399_11,11399_1177,"PL. NIEPODLEGŁOŚCI",,1,16   /01,2445715,0,0
"14",11399_13,11399_11770,"RETKINIA",,0,14   /04,2446075,0,0
"14",11399_13,11399_11771,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2446073,0,0
"14",11399_13,11399_11772,"RETKINIA",,0,14   /04,2446075,0,0
"14",11399_13,11399_11773,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2446073,0,0
"14",11399_13,11399_11774,"RETKINIA",,0,14   /04,2446075,0,0
"14",11399_13,11399_11775,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2446073,0,0
"14",11399_13,11399_11776,"RETKINIA",,0,14   /04,2446075,0,0
"14",11399_13,11399_11777,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2446073,0,0
"14",11399_13,11399_11778,"RETKINIA",,0,14   /04,2446075,0,0
"14",11399_13,11399_11779,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2446073,0,0
"16",11399_11,11399_1178,"KOCHANÓWKA",,0,16   /01,2445719,0,0
"14",11399_13,11399_11780,"RETKINIA",,0,14   /04,2446075,0,0
"14",11399_13,11399_11781,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2446073,0,0
"14",11399_13,11399_11782,"RETKINIA",,0,14   /04,2446075,0,0
"14",11399_13,11399_11783,"DW. ŁÓDŹ DĄBROWA",,1,14   /04,2446073,0,0
"14",11399_13,11399_11784,"RETKINIA",,0,14   /04,2446075,0,0
"14",11399_13,11399_11786,"14 DO ZAJEZDNI TELEFONICZNA",,1,14   /04,2446071,0,0
"14",11399_13,11399_11787,"DW. ŁÓDŹ DĄBROWA",,0,14   /05,2446077,0,0
"14",11399_13,11399_11789,"RETKINIA",,0,14   /05,2446075,0,0
"16",11399_11,11399_1179,"PL. NIEPODLEGŁOŚCI",,1,16   /01,2445715,0,0
"14",11399_13,11399_11790,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2446073,0,0
"14",11399_13,11399_11791,"RETKINIA",,0,14   /05,2446075,0,0
"14",11399_13,11399_11792,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2446073,0,0
"14",11399_13,11399_11793,"RETKINIA",,0,14   /05,2446075,0,0
"14",11399_13,11399_11794,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2446073,0,0
"14",11399_13,11399_11795,"RETKINIA",,0,14   /05,2446075,0,0
"14",11399_13,11399_11796,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2446073,0,0
"14",11399_13,11399_11797,"RETKINIA",,0,14   /05,2446075,0,0
"14",11399_13,11399_11798,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2446073,0,0
"14",11399_13,11399_11799,"RETKINIA",,0,14   /05,2446075,0,0
"1",11399_11,11399_118,"KILIŃSKIEGO MOCHNACKIEGO",,1,1    /09,2445808,0,0
"16",11399_11,11399_1180,"KOCHANÓWKA",,0,16   /01,2445719,0,0
"14",11399_13,11399_11800,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2446073,0,0
"14",11399_13,11399_11801,"RETKINIA",,0,14   /05,2446075,0,0
"14",11399_13,11399_11802,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2446073,0,0
"14",11399_13,11399_11803,"RETKINIA",,0,14   /05,2446075,0,0
"14",11399_13,11399_11804,"DW. ŁÓDŹ DĄBROWA",,1,14   /05,2446073,0,0
"14",11399_13,11399_11805,"RETKINIA",,0,14   /05,2446075,0,0
"14",11399_13,11399_11807,"14 DO ZAJEZDNI TELEFONICZNA",,1,14   /05,2446071,0,0
"14",11399_13,11399_11808,"RETKINIA",,0,14   /06,2446078,0,0
"16",11399_11,11399_1181,"PL. NIEPODLEGŁOŚCI",,1,16   /01,2445715,0,0
"14",11399_13,11399_11810,"DW. ŁÓDŹ DĄBROWA",,1,14   /06,2446073,0,0
"14",11399_13,11399_11811,"RETKINIA",,0,14   /06,2446075,0,0
"14",11399_13,11399_11812,"DW. ŁÓDŹ DĄBROWA",,1,14   /06,2446073,0,0
"14",11399_13,11399_11813,"RETKINIA",,0,14   /06,2446075,0,0
"14",11399_13,11399_11814,"DW. ŁÓDŹ DĄBROWA",,1,14   /06,2446073,0,0
"14",11399_13,11399_11815,"RETKINIA",,0,14   /06,2446075,0,0
"14",11399_13,11399_11816,"DW. ŁÓDŹ DĄBROWA",,1,14   /06,2446073,0,0
"14",11399_13,11399_11817,"RETKINIA",,0,14   /06,2446075,0,0
"14",11399_13,11399_11818,"DW. ŁÓDŹ DĄBROWA",,1,14   /06,2446073,0,0
"14",11399_13,11399_11819,"RETKINIA",,0,14   /06,2446075,0,0
"16",11399_11,11399_1182,"KOCHANÓWKA",,0,16   /01,2445719,0,0
"14",11399_13,11399_11820,"DW. ŁÓDŹ DĄBROWA",,1,14   /06,2446073,0,0
"14",11399_13,11399_11821,"RETKINIA",,0,14   /06,2446075,0,0
"14",11399_13,11399_11822,"DW. ŁÓDŹ DĄBROWA",,1,14   /06,2446073,0,0
"14",11399_13,11399_11823,"RETKINIA",,0,14   /06,2446075,0,0
"14",11399_13,11399_11824,"DW. ŁÓDŹ DĄBROWA",,1,14   /06,2446073,0,0
"14",11399_13,11399_11825,"RETKINIA",,0,14   /06,2446075,0,0
"14",11399_13,11399_11826,"DW. ŁÓDŹ DĄBROWA",,1,14   /06,2446073,0,0
"14",11399_13,11399_11828,"14 DO ZAJEZDNI TELEFONICZNA",,1,14   /06,2446070,0,0
"15",11399_13,11399_11829,"TELEFONICZNA ZAJEZDNIA",,0,15   /01,2445553,0,0
"15",11399_13,11399_11830,"CHOJNY KURCZAKI",,1,15   /01,2445547,0,0
"15",11399_13,11399_11831,"TELEFONICZNA ZAJEZDNIA",,0,15   /01,2445550,0,0
"15",11399_13,11399_11832,"CHOJNY KURCZAKI",,1,15   /01,2445547,0,0
"15",11399_13,11399_11833,"TELEFONICZNA ZAJEZDNIA",,0,15   /01,2445550,0,0
"15",11399_13,11399_11834,"CHOJNY KURCZAKI",,1,15   /01,2445547,0,0
"15",11399_13,11399_11835,"TELEFONICZNA ZAJEZDNIA",,0,15   /01,2445550,0,0
"15",11399_13,11399_11836,"CHOJNY KURCZAKI",,1,15   /01,2445547,0,0
"15",11399_13,11399_11837,"TELEFONICZNA ZAJEZDNIA",,0,15   /01,2445550,0,0
"15",11399_13,11399_11838,"CHOJNY KURCZAKI",,1,15   /01,2445547,0,0
"15",11399_13,11399_11839,"TELEFONICZNA ZAJEZDNIA",,0,15   /01,2445550,0,0
"16",11399_11,11399_1184,"16 DO ZAJEZDNI TELEFONICZNA",,1,16   /01,2445712,0,0
"15",11399_13,11399_11840,"CHOJNY KURCZAKI",,1,15   /01,2445547,0,0
"15",11399_13,11399_11841,"TELEFONICZNA ZAJEZDNIA",,0,15   /01,2445550,0,0
"15",11399_13,11399_11842,"CHOJNY KURCZAKI",,1,15   /01,2445547,0,0
"15",11399_13,11399_11843,"TELEFONICZNA ZAJEZDNIA",,0,15   /01,2445550,0,0
"15",11399_13,11399_11844,"CHOJNY KURCZAKI",,1,15   /01,2445547,0,0
"15",11399_13,11399_11845,"TELEFONICZNA ZAJEZDNIA",,0,15   /01,2445549,0,0
"15",11399_13,11399_11846,"15 DO ZAJEZDNI TELEFONICZNA",,1,15   /01,2445544,0,0
"15",11399_13,11399_11847,"TELEFONICZNA ZAJEZDNIA",,0,15   /02,2445553,0,0
"15",11399_13,11399_11848,"CHOJNY KURCZAKI",,1,15   /02,2445547,0,0
"15",11399_13,11399_11849,"TELEFONICZNA ZAJEZDNIA",,0,15   /02,2445550,0,0
"16",11399_11,11399_1185,"KOCHANÓWKA",,0,16   /02,2445720,0,0
"15",11399_13,11399_11850,"CHOJNY KURCZAKI",,1,15   /02,2445547,0,0
"15",11399_13,11399_11851,"TELEFONICZNA ZAJEZDNIA",,0,15   /02,2445550,0,0
"15",11399_13,11399_11852,"CHOJNY KURCZAKI",,1,15   /02,2445547,0,0
"15",11399_13,11399_11853,"TELEFONICZNA ZAJEZDNIA",,0,15   /02,2445550,0,0
"15",11399_13,11399_11854,"CHOJNY KURCZAKI",,1,15   /02,2445547,0,0
"15",11399_13,11399_11855,"TELEFONICZNA ZAJEZDNIA",,0,15   /02,2445550,0,0
"15",11399_13,11399_11856,"CHOJNY KURCZAKI",,1,15   /02,2445547,0,0
"15",11399_13,11399_11857,"TELEFONICZNA ZAJEZDNIA",,0,15   /02,2445550,0,0
"15",11399_13,11399_11858,"CHOJNY KURCZAKI",,1,15   /02,2445547,0,0
"15",11399_13,11399_11859,"TELEFONICZNA ZAJEZDNIA",,0,15   /02,2445550,0,0
"15",11399_13,11399_11860,"CHOJNY KURCZAKI",,1,15   /02,2445547,0,0
"15",11399_13,11399_11861,"TELEFONICZNA ZAJEZDNIA",,0,15   /02,2445550,0,0
"15",11399_13,11399_11862,"CHOJNY KURCZAKI",,1,15   /02,2445547,0,0
"15",11399_13,11399_11863,"TELEFONICZNA ZAJEZDNIA",,0,15   /02,2445549,0,0
"15",11399_13,11399_11864,"15 DO ZAJEZDNI TELEFONICZNA",,1,15   /02,2445544,0,0
"15",11399_13,11399_11865,"CHOJNY KURCZAKI",,0,15   /03,2445552,0,0
"15",11399_13,11399_11867,"TELEFONICZNA ZAJEZDNIA",,0,15   /03,2445550,0,0
"15",11399_13,11399_11868,"CHOJNY KURCZAKI",,1,15   /03,2445547,0,0
"15",11399_13,11399_11869,"TELEFONICZNA ZAJEZDNIA",,0,15   /03,2445550,0,0
"16",11399_11,11399_1187,"PL. NIEPODLEGŁOŚCI",,1,16   /02,2445715,0,0
"15",11399_13,11399_11870,"CHOJNY KURCZAKI",,1,15   /03,2445547,0,0
"15",11399_13,11399_11871,"TELEFONICZNA ZAJEZDNIA",,0,15   /03,2445550,0,0
"15",11399_13,11399_11872,"CHOJNY KURCZAKI",,1,15   /03,2445547,0,0
"15",11399_13,11399_11873,"TELEFONICZNA ZAJEZDNIA",,0,15   /03,2445550,0,0
"15",11399_13,11399_11874,"CHOJNY KURCZAKI",,1,15   /03,2445547,0,0
"15",11399_13,11399_11875,"TELEFONICZNA ZAJEZDNIA",,0,15   /03,2445550,0,0
"15",11399_13,11399_11876,"CHOJNY KURCZAKI",,1,15   /03,2445547,0,0
"15",11399_13,11399_11877,"TELEFONICZNA ZAJEZDNIA",,0,15   /03,2445550,0,0
"15",11399_13,11399_11878,"CHOJNY KURCZAKI",,1,15   /03,2445547,0,0
"15",11399_13,11399_11879,"TELEFONICZNA ZAJEZDNIA",,0,15   /03,2445550,0,0
"16",11399_11,11399_1188,"KOCHANÓWKA",,0,16   /02,2445719,0,0
"15",11399_13,11399_11880,"CHOJNY KURCZAKI",,1,15   /03,2445547,0,0
"15",11399_13,11399_11882,"15 DO ZAJEZDNI CHOCIANOWICE",,1,15   /03,2445542,0,0
"15",11399_13,11399_11883,"TELEFONICZNA ZAJEZDNIA",,0,15   /04,2445553,0,0
"15",11399_13,11399_11884,"CHOJNY KURCZAKI",,1,15   /04,2445547,0,0
"15",11399_13,11399_11885,"TELEFONICZNA ZAJEZDNIA",,0,15   /04,2445550,0,0
"15",11399_13,11399_11886,"CHOJNY KURCZAKI",,1,15   /04,2445547,0,0
"15",11399_13,11399_11887,"TELEFONICZNA ZAJEZDNIA",,0,15   /04,2445550,0,0
"15",11399_13,11399_11888,"CHOJNY KURCZAKI",,1,15   /04,2445547,0,0
"15",11399_13,11399_11889,"TELEFONICZNA ZAJEZDNIA",,0,15   /04,2445550,0,0
"16",11399_11,11399_1189,"PL. NIEPODLEGŁOŚCI",,1,16   /02,2445715,0,0
"15",11399_13,11399_11890,"CHOJNY KURCZAKI",,1,15   /04,2445547,0,0
"15",11399_13,11399_11891,"TELEFONICZNA ZAJEZDNIA",,0,15   /04,2445550,0,0
"15",11399_13,11399_11892,"CHOJNY KURCZAKI",,1,15   /04,2445547,0,0
"15",11399_13,11399_11893,"TELEFONICZNA ZAJEZDNIA",,0,15   /04,2445550,0,0
"15",11399_13,11399_11894,"CHOJNY KURCZAKI",,1,15   /04,2445547,0,0
"15",11399_13,11399_11895,"TELEFONICZNA ZAJEZDNIA",,0,15   /04,2445550,0,0
"15",11399_13,11399_11896,"CHOJNY KURCZAKI",,1,15   /04,2445547,0,0
"15",11399_13,11399_11897,"TELEFONICZNA ZAJEZDNIA",,0,15   /04,2445550,0,0
"15",11399_13,11399_11898,"CHOJNY KURCZAKI",,1,15   /04,2445547,0,0
"15",11399_13,11399_11899,"TELEFONICZNA ZAJEZDNIA",,0,15   /04,2445549,0,0
"1",11399_11,11399_119,"OGRODOWA NOWOMIEJSKA",,0,1    /09,2445809,0,0
"16",11399_11,11399_1190,"KOCHANÓWKA",,0,16   /02,2445719,0,0
"15",11399_13,11399_11900,"15 DO ZAJEZDNI TELEFONICZNA",,1,15   /04,2445544,0,0
"15",11399_13,11399_11901,"TELEFONICZNA ZAJEZDNIA",,0,15   /05,2445553,0,0
"15",11399_13,11399_11902,"CHOJNY KURCZAKI",,1,15   /05,2445547,0,0
"15",11399_13,11399_11903,"TELEFONICZNA ZAJEZDNIA",,0,15   /05,2445550,0,0
"15",11399_13,11399_11904,"CHOJNY KURCZAKI",,1,15   /05,2445547,0,0
"15",11399_13,11399_11905,"TELEFONICZNA ZAJEZDNIA",,0,15   /05,2445550,0,0
"15",11399_13,11399_11906,"CHOJNY KURCZAKI",,1,15   /05,2445547,0,0
"15",11399_13,11399_11907,"TELEFONICZNA ZAJEZDNIA",,0,15   /05,2445550,0,0
"15",11399_13,11399_11908,"CHOJNY KURCZAKI",,1,15   /05,2445547,0,0
"15",11399_13,11399_11909,"TELEFONICZNA ZAJEZDNIA",,0,15   /05,2445550,0,0
"16",11399_11,11399_1191,"PL. NIEPODLEGŁOŚCI",,1,16   /02,2445715,0,0
"15",11399_13,11399_11910,"CHOJNY KURCZAKI",,1,15   /05,2445547,0,0
"15",11399_13,11399_11911,"TELEFONICZNA ZAJEZDNIA",,0,15   /05,2445550,0,0
"15",11399_13,11399_11912,"CHOJNY KURCZAKI",,1,15   /05,2445547,0,0
"15",11399_13,11399_11913,"TELEFONICZNA ZAJEZDNIA",,0,15   /05,2445550,0,0
"15",11399_13,11399_11914,"CHOJNY KURCZAKI",,1,15   /05,2445547,0,0
"15",11399_13,11399_11915,"TELEFONICZNA ZAJEZDNIA",,0,15   /05,2445550,0,0
"15",11399_13,11399_11916,"CHOJNY KURCZAKI",,1,15   /05,2445547,0,0
"15",11399_13,11399_11917,"TELEFONICZNA ZAJEZDNIA",,0,15   /05,2445549,0,0
"15",11399_13,11399_11918,"15 DO ZAJEZDNI TELEFONICZNA",,1,15   /05,2445544,0,0
"15",11399_13,11399_11919,"CHOJNY KURCZAKI",,0,15   /06,2445552,0,0
"16",11399_11,11399_1192,"KOCHANÓWKA",,0,16   /02,2445719,0,0
"15",11399_13,11399_11921,"TELEFONICZNA ZAJEZDNIA",,0,15   /06,2445550,0,0
"15",11399_13,11399_11922,"CHOJNY KURCZAKI",,1,15   /06,2445547,0,0
"15",11399_13,11399_11923,"TELEFONICZNA ZAJEZDNIA",,0,15   /06,2445550,0,0
"15",11399_13,11399_11924,"CHOJNY KURCZAKI",,1,15   /06,2445547,0,0
"15",11399_13,11399_11925,"TELEFONICZNA ZAJEZDNIA",,0,15   /06,2445550,0,0
"15",11399_13,11399_11926,"CHOJNY KURCZAKI",,1,15   /06,2445547,0,0
"15",11399_13,11399_11927,"TELEFONICZNA ZAJEZDNIA",,0,15   /06,2445550,0,0
"15",11399_13,11399_11928,"CHOJNY KURCZAKI",,1,15   /06,2445547,0,0
"15",11399_13,11399_11929,"TELEFONICZNA ZAJEZDNIA",,0,15   /06,2445550,0,0
"16",11399_11,11399_1193,"PL. NIEPODLEGŁOŚCI",,1,16   /02,2445715,0,0
"15",11399_13,11399_11930,"CHOJNY KURCZAKI",,1,15   /06,2445547,0,0
"15",11399_13,11399_11931,"TELEFONICZNA ZAJEZDNIA",,0,15   /06,2445550,0,0
"15",11399_13,11399_11932,"CHOJNY KURCZAKI",,1,15   /06,2445547,0,0
"15",11399_13,11399_11933,"TELEFONICZNA ZAJEZDNIA",,0,15   /06,2445550,0,0
"15",11399_13,11399_11934,"CHOJNY KURCZAKI",,1,15   /06,2445547,0,0
"15",11399_13,11399_11935,"TELEFONICZNA ZAJEZDNIA",,0,15   /06,2445550,0,0
"15",11399_13,11399_11936,"CHOJNY KURCZAKI",,1,15   /06,2445547,0,0
"15",11399_13,11399_11938,"15 DO ZAJEZDNI CHOCIANOWICE",,1,15   /06,2445542,0,0
"15",11399_13,11399_11939,"CHOJNY KURCZAKI",,0,15   /07,2445552,0,0
